0 0
0.1001 0.101499
0.2002 0.102419
0.3003 0.119817
0.4004 0.171645
0.500501 0.220382
0.600601 0.207282
0.700701 0.143077
0.800801 0.067413
0.900901 0.0201536
1.001 0.0195679
1.1011 0.0653019
1.2012 0.131357
1.3013 0.193539
1.4014 0.25682
1.5015 0.357776
1.6016 0.572872
1.7017 0.944533
1.8018 1.35685
1.9019 1.60017
2.002 1.54069
2.1021 1.16794
2.2022 0.629728
2.3023 0.238604
2.4024 0.301728
2.5025 0.834431
2.6026 1.55848
2.7027 2.12977
2.8028 2.25034
2.9029 1.78543
3.003 0.951206
3.1031 0.242244
3.2032 0.00588633
3.3033 0.211839
3.4034 0.569697
3.5035 0.734017
3.6036 0.551365
3.7037 0.212901
3.8038 0.0663553
3.9039 0.286257
4.004 0.748363
4.1041 1.10754
4.2042 1.12103
4.3043 1.0842
4.4044 1.79243
4.5045 3.97505
4.6046 7.86855
4.7047 12.9339
4.8048 17.5493
4.9049 19.5297
5.00501 17.7847
5.10511 13.1922
5.20521 7.65924
5.30531 2.99353
5.40541 0.407983
5.50551 0.12986
5.60561 1.25773
5.70571 2.45076
5.80581 2.86307
5.90591 2.42881
6.00601 1.64301
6.10611 1.13464
6.20621 1.15576
6.30631 1.41627
6.40641 1.46108
6.50651 1.09261
6.60661 0.480678
6.70671 0.0414442
6.80681 0.146693
6.90691 0.812428
7.00701 1.70039
7.10711 2.40342
7.20721 2.67374
7.30731 2.49774
7.40741 2.07515
7.50751 1.68219
7.60761 1.47948
7.70771 1.44992
7.80781 1.49225
7.90791 1.52226
8.00801 1.48495
8.10811 1.32042
8.20821 0.983082
8.30831 0.5216
8.40841 0.12137
8.50851 0.0492189
8.60861 0.518031
8.70871 1.51253
8.80881 2.70425
8.90891 3.59777
9.00901 3.81319
9.10911 3.28268
9.20921 2.26917
9.30931 1.23041
9.40941 0.564614
9.50951 0.37648
9.60961 0.469029
9.70971 0.558226
9.80981 0.502483
9.90991 0.36637
# w_0 = 4.9049 P_0 = 0.36637
